order_id,datetime,customer_id,num_items,items,order_value,delivery_time_minutes,order_type,payment_method,day_of_week,hour,is_peak_hour,customer_rating,is_weekend,month
ORD-09111,2024-03-20 01:45:22.436990,CUST-0928,1,Pizza,17.02,13,Takeaway,Digital Wallet,Wednesday,1,0,2,0,3
ORD-09870,2024-03-20 02:27:37.472493,CUST-0709,2,"Sandwich, Beverage",13.07,30,Takeaway,Credit Card,Wednesday,2,0,1,0,3
ORD-03288,2024-03-20 03:51:26.276186,CUST-0135,5,"Salad, Rice Bowl, Sushi Roll, Sandwich, Pasta",61.04,39,Takeaway,Credit Card,Wednesday,3,0,5,0,3
ORD-06857,2024-03-20 04:12:01.115513,CUST-0201,5,"Pasta, Sandwich, Beverage, Rice Bowl, Noodles",53.84,21,Takeaway,Credit Card,Wednesday,4,0,2,0,3
ORD-01270,2024-03-20 05:12:53.960269,CUST-0057,5,"Burger, Noodles, Beverage, Pizza, Sandwich",61.2,27,Takeaway,Credit Card,Wednesday,5,0,4,0,3
ORD-07766,2024-03-20 06:08:55.546844,CUST-0889,1,Pasta,14.43,39,Takeaway,Credit Card,Wednesday,6,0,2,0,3
ORD-07421,2024-03-20 07:43:46.321233,CUST-0146,5,"Pasta, Salad, Beverage, Rice Bowl, Burger",60.82,22,Takeaway,Debit Card,Wednesday,7,0,4,0,3
ORD-01476,2024-03-20 07:46:01.812034,CUST-0141,5,"Salad, Sandwich, Burger, Rice Bowl, Beverage",56.22,41,Takeaway,Digital Wallet,Wednesday,7,0,3,0,3
ORD-00290,2024-03-20 07:49:50.509689,CUST-0099,2,"Dessert, Pasta",18.16,38,Takeaway,Debit Card,Wednesday,7,0,5,0,3
ORD-08899,2024-03-20 09:29:41.233631,CUST-0922,1,Beverage,4.44,38,Takeaway,Cash,Wednesday,9,0,2,0,3
ORD-08701,2024-03-20 11:53:15.779409,CUST-0970,4,"Beverage, Salad, Sandwich, Rice Bowl",38.27,44,Takeaway,Debit Card,Wednesday,11,1,5,0,3
ORD-09451,2024-03-20 12:08:57.261759,CUST-0695,5,"Burger, Pizza, Noodles, Beverage, Rice Bowl",73.21,42,Takeaway,Credit Card,Wednesday,12,1,3,0,3
ORD-03387,2024-03-20 12:48:45.151221,CUST-0615,1,Pasta,13.53,39,Takeaway,Debit Card,Wednesday,12,1,4,0,3
ORD-09652,2024-03-20 13:08:00.030608,CUST-0169,2,"Sushi Roll, Pasta",40.08,35,Takeaway,Cash,Wednesday,13,1,5,0,3
ORD-03648,2024-03-20 13:40:57.630780,CUST-0058,4,"Salad, Pizza, Burger, Beverage",47.88,18,Takeaway,Debit Card,Wednesday,13,1,5,0,3
ORD-07557,2024-03-20 16:40:55.359748,CUST-0865,4,"Burger, Rice Bowl, Noodles, Sandwich",53.5,43,Takeaway,Debit Card,Wednesday,16,0,1,0,3
ORD-08398,2024-03-20 17:59:32.486481,CUST-0233,1,Burger,12.54,24,Takeaway,Credit Card,Wednesday,17,0,1,0,3
ORD-03925,2024-03-20 18:12:39.407259,CUST-0230,4,"Sandwich, Salad, Pizza, Burger",51.42,28,Takeaway,Credit Card,Wednesday,18,1,4,0,3
ORD-00847,2024-03-20 18:15:37.529125,CUST-0247,4,"Pizza, Noodles, Pasta, Beverage",45.61,32,Takeaway,Digital Wallet,Wednesday,18,1,2,0,3
ORD-09477,2024-03-20 19:29:20.995247,CUST-0670,1,Sushi Roll,15.3,11,Takeaway,Debit Card,Wednesday,19,1,4,0,3
ORD-05938,2024-03-20 19:54:10.263316,CUST-0184,2,"Rice Bowl, Pasta",29.47,42,Takeaway,Debit Card,Wednesday,19,1,4,0,3
ORD-04038,2024-03-20 20:29:58.883772,CUST-0240,3,"Sushi Roll, Salad, Sandwich",42.07,32,Takeaway,Digital Wallet,Wednesday,20,1,5,0,3
ORD-08537,2024-03-20 20:58:52.406872,CUST-0341,1,Sushi Roll,20.2,38,Takeaway,Debit Card,Wednesday,20,1,4,0,3
ORD-03507,2024-03-20 22:02:51.295115,CUST-0142,2,"Dessert, Salad",17.25,21,Takeaway,Credit Card,Wednesday,22,0,1,0,3
ORD-02541,2024-03-20 23:12:22.756578,CUST-0431,4,"Salad, Dessert, Burger, Rice Bowl",47.5,27,Takeaway,Cash,Wednesday,23,0,4,0,3
ORD-07383,2024-03-20 23:42:16.197971,CUST-0714,5,"Sandwich, Rice Bowl, Beverage, Salad, Burger",49.6,13,Takeaway,Credit Card,Wednesday,23,0,4,0,3
ORD-00072,2024-03-21 01:05:20.927925,CUST-0636,3,"Noodles, Dessert, Sushi Roll",41.71,25,Takeaway,Cash,Thursday,1,0,5,0,3
ORD-01770,2024-03-21 01:58:48.486496,CUST-0566,1,Beverage,4.27,40,Takeaway,Debit Card,Thursday,1,0,3,0,3
ORD-09350,2024-03-21 02:23:54.445898,CUST-0619,5,"Pasta, Sushi Roll, Rice Bowl, Pizza, Burger",82.12,23,Takeaway,Debit Card,Thursday,2,0,3,0,3
ORD-02492,2024-03-21 05:00:27.907849,CUST-0766,4,"Dessert, Pizza, Noodles, Burger",56.27,19,Takeaway,Cash,Thursday,5,0,4,0,3
ORD-07654,2024-03-21 06:28:49.240737,CUST-0012,4,"Rice Bowl, Noodles, Pizza, Sushi Roll",73.87,18,Takeaway,Credit Card,Thursday,6,0,4,0,3
ORD-06612,2024-03-21 07:06:39.508676,CUST-0487,2,"Rice Bowl, Noodles",27.78,41,Takeaway,Digital Wallet,Thursday,7,0,4,0,3
ORD-02646,2024-03-21 07:21:15.847945,CUST-0450,1,Dessert,5.01,30,Takeaway,Debit Card,Thursday,7,0,4,0,3
ORD-03902,2024-03-21 08:10:04.459132,CUST-0255,4,"Salad, Sushi Roll, Beverage, Dessert",43.43,16,Takeaway,Cash,Thursday,8,0,3,0,3
ORD-07200,2024-03-21 08:42:40.365118,CUST-0538,1,Dessert,6.76,15,Takeaway,Digital Wallet,Thursday,8,0,2,0,3
ORD-05742,2024-03-21 10:06:55.033551,CUST-0839,1,Burger,15.76,20,Takeaway,Debit Card,Thursday,10,0,5,0,3
ORD-09153,2024-03-21 10:48:57.321249,CUST-0581,3,"Sandwich, Pasta, Salad",30.42,11,Takeaway,Credit Card,Thursday,10,0,4,0,3
ORD-01018,2024-03-21 11:35:18.977801,CUST-0391,2,"Burger, Noodles",24.25,19,Takeaway,Debit Card,Thursday,11,1,4,0,3
ORD-01142,2024-03-21 12:03:55.226948,CUST-0482,3,"Pizza, Sushi Roll, Sandwich",40.69,28,Takeaway,Digital Wallet,Thursday,12,1,4,0,3
ORD-07008,2024-03-21 12:57:51.304621,CUST-0111,2,"Sandwich, Pizza",26.66,14,Takeaway,Debit Card,Thursday,12,1,3,0,3
ORD-09582,2024-03-21 13:05:54.338060,CUST-0765,2,"Pizza, Sandwich",31.88,19,Takeaway,Debit Card,Thursday,13,1,5,0,3
ORD-09980,2024-03-21 13:35:59.564602,CUST-0601,1,Sandwich,9.41,39,Takeaway,Debit Card,Thursday,13,1,3,0,3
ORD-06916,2024-03-21 13:45:26.811563,CUST-0626,2,"Noodles, Dessert",16.47,43,Takeaway,Digital Wallet,Thursday,13,1,5,0,3
ORD-04930,2024-03-21 15:28:02.822821,CUST-0362,3,"Pasta, Beverage, Salad",31.74,23,Takeaway,Debit Card,Thursday,15,0,4,0,3
ORD-01830,2024-03-21 16:13:10.491439,CUST-0229,1,Sandwich,9.38,43,Takeaway,Credit Card,Thursday,16,0,4,0,3
ORD-04089,2024-03-21 17:08:43.872221,CUST-0283,5,"Sushi Roll, Beverage, Pasta, Burger, Rice Bowl",60.13,30,Takeaway,Digital Wallet,Thursday,17,0,5,0,3
ORD-09821,2024-03-21 18:43:43.596209,CUST-0227,4,"Burger, Sushi Roll, Noodles, Pizza",70.06,20,Takeaway,Debit Card,Thursday,18,1,3,0,3
ORD-09954,2024-03-21 18:45:12.243169,CUST-0599,1,Pizza,13.06,38,Takeaway,Digital Wallet,Thursday,18,1,5,0,3
ORD-04042,2024-03-21 20:17:52.718067,CUST-0677,2,"Pizza, Noodles",28.32,30,Takeaway,Cash,Thursday,20,1,4,0,3
ORD-08731,2024-03-21 22:20:19.432388,CUST-0445,5,"Sandwich, Pizza, Sushi Roll, Dessert, Rice Bowl",60.18,15,Takeaway,Debit Card,Thursday,22,0,4,0,3
ORD-02594,2024-03-21 23:09:44.147273,CUST-0886,5,"Dessert, Sandwich, Pasta, Sushi Roll, Beverage",61.94,20,Takeaway,Credit Card,Thursday,23,0,2,0,3
ORD-04769,2024-03-22 00:24:39.328380,CUST-0311,2,"Pizza, Rice Bowl",33.7,13,Takeaway,Debit Card,Friday,0,0,5,0,3
ORD-05801,2024-03-22 01:17:45.943485,CUST-0388,5,"Beverage, Salad, Pizza, Dessert, Sushi Roll",68.51,17,Takeaway,Debit Card,Friday,1,0,2,0,3
ORD-09215,2024-03-22 01:59:11.944681,CUST-0737,1,Salad,11.62,22,Takeaway,Digital Wallet,Friday,1,0,3,0,3
ORD-00458,2024-03-22 02:50:51.026227,CUST-0772,5,"Beverage, Burger, Salad, Sandwich, Rice Bowl",58.46,19,Takeaway,Credit Card,Friday,2,0,4,0,3
ORD-05171,2024-03-22 04:15:15.974545,CUST-0280,1,Dessert,6.57,42,Takeaway,Credit Card,Friday,4,0,3,0,3
ORD-07570,2024-03-22 04:36:06.238663,CUST-0301,3,"Pizza, Beverage, Burger",39.43,23,Takeaway,Credit Card,Friday,4,0,4,0,3
ORD-06742,2024-03-22 04:47:10.956742,CUST-0122,5,"Salad, Dessert, Sushi Roll, Sandwich, Rice Bowl",61.37,27,Takeaway,Credit Card,Friday,4,0,4,0,3
ORD-06574,2024-03-22 06:22:12.890682,CUST-0571,5,"Sushi Roll, Pizza, Beverage, Noodles, Rice Bowl",76.09,14,Takeaway,Credit Card,Friday,6,0,5,0,3
ORD-01826,2024-03-22 06:58:53.711087,CUST-0946,4,"Rice Bowl, Beverage, Salad, Pizza",52.15,18,Takeaway,Credit Card,Friday,6,0,4,0,3
ORD-07125,2024-03-22 07:03:28.273995,CUST-0245,2,"Pasta, Pizza",37.03,30,Takeaway,Digital Wallet,Friday,7,0,1,0,3
ORD-08850,2024-03-22 07:34:10.414642,CUST-0285,5,"Pizza, Salad, Beverage, Sandwich, Pasta",60.39,11,Takeaway,Cash,Friday,7,0,4,0,3
ORD-03091,2024-03-22 08:17:12.012594,CUST-0732,4,"Dessert, Pizza, Rice Bowl, Salad",48.18,17,Takeaway,Cash,Friday,8,0,3,0,3
ORD-07901,2024-03-22 08:57:44.676311,CUST-0434,3,"Dessert, Burger, Pasta",29.69,27,Takeaway,Credit Card,Friday,8,0,5,0,3
ORD-05055,2024-03-22 09:13:40.967880,CUST-0795,1,Sushi Roll,16.28,16,Takeaway,Credit Card,Friday,9,0,2,0,3
ORD-06799,2024-03-22 09:23:08.393837,CUST-0447,4,"Burger, Sandwich, Rice Bowl, Noodles",42.36,14,Takeaway,Credit Card,Friday,9,0,4,0,3
ORD-00350,2024-03-22 10:56:08.897691,CUST-0971,5,"Burger, Noodles, Rice Bowl, Pizza, Beverage",65.46,22,Takeaway,Digital Wallet,Friday,10,0,3,0,3
ORD-00512,2024-03-22 12:38:47.567636,CUST-0277,4,"Noodles, Pasta, Dessert, Salad",46.25,37,Takeaway,Credit Card,Friday,12,1,4,0,3
ORD-08657,2024-03-22 14:39:57.356017,CUST-0696,3,"Noodles, Sushi Roll, Salad",39.76,21,Takeaway,Credit Card,Friday,14,1,5,0,3
ORD-04340,2024-03-22 14:42:04.447526,CUST-0924,5,"Pasta, Dessert, Salad, Burger, Rice Bowl",63.55,12,Takeaway,Digital Wallet,Friday,14,1,4,0,3
ORD-00634,2024-03-22 16:41:23.756788,CUST-0776,5,"Pizza, Burger, Beverage, Salad, Dessert",45.62,43,Takeaway,Debit Card,Friday,16,0,4,0,3
ORD-01368,2024-03-22 17:08:45.449752,CUST-0439,3,"Beverage, Sushi Roll, Salad",36.77,39,Takeaway,Credit Card,Friday,17,0,2,0,3
ORD-06423,2024-03-22 17:30:27.872553,CUST-0056,1,Sushi Roll,19.68,32,Takeaway,Credit Card,Friday,17,0,4,0,3
ORD-08644,2024-03-22 19:06:07.316822,CUST-0955,5,"Pasta, Rice Bowl, Sandwich, Sushi Roll, Burger",73.58,12,Takeaway,Credit Card,Friday,19,1,5,0,3
ORD-08710,2024-03-22 20:11:52.786990,CUST-0823,5,"Burger, Sushi Roll, Dessert, Noodles, Pasta",72.88,30,Takeaway,Cash,Friday,20,1,5,0,3
ORD-02584,2024-03-22 20:56:43.694885,CUST-0790,3,"Sushi Roll, Noodles, Sandwich",44.61,34,Takeaway,Credit Card,Friday,20,1,2,0,3
ORD-01518,2024-03-22 22:35:48.515028,CUST-0080,3,"Dessert, Pasta, Beverage",24.78,32,Takeaway,Digital Wallet,Friday,22,0,4,0,3
ORD-01024,2024-03-22 23:34:57.535211,CUST-0559,4,"Sushi Roll, Pizza, Pasta, Beverage",59.38,38,Takeaway,Digital Wallet,Friday,23,0,2,0,3
ORD-07971,2024-03-23 01:39:47.715062,CUST-0642,5,"Rice Bowl, Pizza, Pasta, Beverage, Burger",61.46,12,Takeaway,Credit Card,Saturday,1,0,3,1,3
ORD-08833,2024-03-23 03:01:42.393317,CUST-0012,2,"Rice Bowl, Salad",27.62,20,Takeaway,Cash,Saturday,3,0,1,1,3
ORD-03170,2024-03-23 04:10:12.444933,CUST-0457,4,"Rice Bowl, Salad, Dessert, Sandwich",42.66,27,Takeaway,Credit Card,Saturday,4,0,4,1,3
ORD-09711,2024-03-23 04:20:23.124861,CUST-0667,3,"Rice Bowl, Salad, Beverage",28.28,31,Takeaway,Credit Card,Saturday,4,0,3,1,3
ORD-02947,2024-03-23 06:17:45.974332,CUST-0082,2,"Pizza, Pasta",35.1,14,Takeaway,Debit Card,Saturday,6,0,5,1,3
ORD-09771,2024-03-23 07:55:29.569031,CUST-0149,3,"Rice Bowl, Sandwich, Dessert",25.66,19,Takeaway,Credit Card,Saturday,7,0,3,1,3
ORD-02971,2024-03-23 08:10:46.193432,CUST-0819,4,"Pasta, Salad, Dessert, Noodles",45.0,21,Takeaway,Credit Card,Saturday,8,0,2,1,3
ORD-09937,2024-03-23 09:10:41.660244,CUST-0845,1,Dessert,8.25,20,Takeaway,Digital Wallet,Saturday,9,0,2,1,3
ORD-00970,2024-03-23 11:08:29.650257,CUST-0490,5,"Pizza, Burger, Beverage, Noodles, Rice Bowl",68.93,12,Takeaway,Digital Wallet,Saturday,11,1,4,1,3
ORD-00666,2024-03-23 11:29:10.378543,CUST-0620,2,"Sandwich, Salad",15.4,35,Takeaway,Cash,Saturday,11,1,1,1,3
ORD-08540,2024-03-23 12:46:14.936896,CUST-0450,3,"Pasta, Beverage, Salad",27.72,18,Takeaway,Credit Card,Saturday,12,1,4,1,3
ORD-07219,2024-03-23 12:48:27.891258,CUST-0694,1,Salad,11.73,16,Takeaway,Credit Card,Saturday,12,1,5,1,3
ORD-01686,2024-03-23 13:38:10.202595,CUST-0014,2,"Dessert, Pizza",33.59,25,Takeaway,Debit Card,Saturday,13,1,5,1,3
ORD-07504,2024-03-23 13:46:12.380281,CUST-0763,4,"Sandwich, Rice Bowl, Sushi Roll, Burger",56.96,24,Takeaway,Credit Card,Saturday,13,1,1,1,3
ORD-09430,2024-03-23 13:48:47.517804,CUST-0534,4,"Rice Bowl, Burger, Beverage, Pasta",53.17,25,Takeaway,Credit Card,Saturday,13,1,4,1,3
ORD-00776,2024-03-23 14:27:40.199321,CUST-0451,5,"Beverage, Rice Bowl, Sushi Roll, Noodles, Dessert",59.85,14,Takeaway,Credit Card,Saturday,14,1,5,1,3
ORD-07335,2024-03-23 16:36:26.664621,CUST-0570,2,"Rice Bowl, Burger",23.36,20,Takeaway,Debit Card,Saturday,16,0,4,1,3
ORD-07940,2024-03-23 16:43:54.699708,CUST-0454,4,"Sandwich, Noodles, Rice Bowl, Pizza",64.66,13,Takeaway,Debit Card,Saturday,16,0,2,1,3
ORD-04182,2024-03-23 17:11:23.899965,CUST-0572,1,Pasta,11.76,13,Takeaway,Debit Card,Saturday,17,0,5,1,3
ORD-01192,2024-03-23 17:19:50.061607,CUST-1000,4,"Pasta, Sandwich, Dessert, Pizza",56.04,39,Takeaway,Debit Card,Saturday,17,0,4,1,3
ORD-05970,2024-03-23 17:46:01.835680,CUST-1000,5,"Beverage, Sushi Roll, Sandwich, Salad, Pasta",53.05,28,Takeaway,Debit Card,Saturday,17,0,5,1,3
ORD-06184,2024-03-23 19:03:39.422281,CUST-0702,5,"Sushi Roll, Sandwich, Dessert, Noodles, Rice Bowl",63.46,36,Takeaway,Debit Card,Saturday,19,1,4,1,3
ORD-00665,2024-03-23 19:09:40.833882,CUST-0601,2,"Noodles, Sandwich",22.48,21,Takeaway,Digital Wallet,Saturday,19,1,3,1,3
ORD-02128,2024-03-23 19:38:31.902375,CUST-0607,4,"Noodles, Sushi Roll, Pizza, Rice Bowl",67.84,39,Takeaway,Cash,Saturday,19,1,5,1,3
ORD-02139,2024-03-23 20:09:53.252872,CUST-0825,4,"Pasta, Noodles, Pizza, Beverage",60.62,24,Takeaway,Digital Wallet,Saturday,20,1,5,1,3
ORD-02537,2024-03-23 21:22:40.811811,CUST-0613,5,"Pasta, Sushi Roll, Pizza, Beverage, Rice Bowl",67.25,28,Takeaway,Debit Card,Saturday,21,1,2,1,3
ORD-00857,2024-03-23 21:52:16.859882,CUST-0643,4,"Sandwich, Salad, Sushi Roll, Noodles",51.0,39,Takeaway,Credit Card,Saturday,21,1,5,1,3
ORD-02299,2024-03-23 22:46:59.652529,CUST-0344,2,"Rice Bowl, Sandwich",25.47,17,Takeaway,Debit Card,Saturday,22,0,5,1,3
ORD-03255,2024-03-23 23:36:09.078721,CUST-0752,2,"Noodles, Burger",23.42,33,Takeaway,Digital Wallet,Saturday,23,0,1,1,3
ORD-00924,2024-03-23 23:54:05.076192,CUST-0557,3,"Rice Bowl, Beverage, Dessert",29.11,40,Takeaway,Cash,Saturday,23,0,5,1,3
ORD-02404,2024-03-24 00:46:39.279911,CUST-0307,5,"Beverage, Burger, Dessert, Noodles, Salad",48.84,44,Takeaway,Digital Wallet,Sunday,0,0,1,1,3
ORD-07898,2024-03-24 00:50:21.151649,CUST-0764,5,"Pizza, Salad, Dessert, Sandwich, Noodles",58.1,45,Takeaway,Digital Wallet,Sunday,0,0,3,1,3
ORD-03065,2024-03-24 01:23:25.509979,CUST-0582,2,"Dessert, Sandwich",14.63,31,Takeaway,Debit Card,Sunday,1,0,1,1,3
ORD-05737,2024-03-24 03:07:56.800653,CUST-0606,2,"Pizza, Dessert",25.76,34,Takeaway,Credit Card,Sunday,3,0,3,1,3
ORD-05196,2024-03-24 03:23:58.708694,CUST-0612,4,"Burger, Pasta, Noodles, Sandwich",52.17,44,Takeaway,Debit Card,Sunday,3,0,5,1,3
ORD-04964,2024-03-24 05:16:13.249980,CUST-0100,3,"Pizza, Noodles, Rice Bowl",46.86,19,Takeaway,Digital Wallet,Sunday,5,0,1,1,3
ORD-08786,2024-03-24 06:07:56.983898,CUST-0190,4,"Dessert, Salad, Noodles, Rice Bowl",44.31,32,Takeaway,Cash,Sunday,6,0,3,1,3
ORD-09406,2024-03-24 06:53:10.387886,CUST-0932,2,"Sandwich, Salad",22.27,38,Takeaway,Credit Card,Sunday,6,0,5,1,3
ORD-05106,2024-03-24 08:04:49.129220,CUST-0480,3,"Sandwich, Salad, Noodles",34.38,43,Takeaway,Credit Card,Sunday,8,0,5,1,3
ORD-03719,2024-03-24 08:18:40.967585,CUST-0746,2,"Beverage, Rice Bowl",20.38,15,Takeaway,Debit Card,Sunday,8,0,4,1,3
ORD-06056,2024-03-24 08:44:26.819876,CUST-0458,2,"Sandwich, Pasta",23.43,44,Takeaway,Credit Card,Sunday,8,0,4,1,3
ORD-07111,2024-03-24 09:24:29.554513,CUST-0752,1,Pasta,11.75,32,Takeaway,Credit Card,Sunday,9,0,2,1,3
ORD-07246,2024-03-24 09:30:43.999857,CUST-0336,4,"Salad, Beverage, Noodles, Dessert",30.81,18,Takeaway,Digital Wallet,Sunday,9,0,5,1,3
ORD-09338,2024-03-24 10:00:16.755589,CUST-0503,5,"Salad, Noodles, Dessert, Pizza, Sushi Roll",63.05,15,Takeaway,Credit Card,Sunday,10,0,4,1,3
ORD-01266,2024-03-24 10:33:38.236086,CUST-0804,1,Beverage,3.63,38,Takeaway,Debit Card,Sunday,10,0,5,1,3
ORD-07365,2024-03-24 10:46:18.555365,CUST-0958,3,"Pasta, Dessert, Sushi Roll",43.97,19,Takeaway,Credit Card,Sunday,10,0,5,1,3
ORD-05440,2024-03-24 10:49:20.902584,CUST-0588,1,Dessert,7.13,12,Takeaway,Credit Card,Sunday,10,0,4,1,3
ORD-03462,2024-03-24 12:01:29.625626,CUST-0131,2,"Rice Bowl, Sushi Roll",34.0,30,Takeaway,Credit Card,Sunday,12,1,1,1,3
ORD-00376,2024-03-24 12:40:11.092978,CUST-0803,5,"Pizza, Burger, Dessert, Noodles, Sandwich",60.64,34,Takeaway,Debit Card,Sunday,12,1,5,1,3
ORD-05843,2024-03-24 13:04:23.319490,CUST-0191,4,"Pizza, Rice Bowl, Burger, Sandwich",66.79,22,Takeaway,Digital Wallet,Sunday,13,1,3,1,3
ORD-00296,2024-03-24 13:13:28.867824,CUST-0793,5,"Salad, Pasta, Pizza, Burger, Noodles",75.86,44,Takeaway,Cash,Sunday,13,1,1,1,3
ORD-09309,2024-03-24 13:21:10.239126,CUST-0048,2,"Salad, Rice Bowl",27.24,36,Takeaway,Digital Wallet,Sunday,13,1,5,1,3
ORD-02080,2024-03-24 13:42:20.922703,CUST-0907,4,"Pasta, Sushi Roll, Burger, Salad",59.57,22,Takeaway,Digital Wallet,Sunday,13,1,5,1,3
ORD-03844,2024-03-24 13:58:02.480056,CUST-0548,3,"Pizza, Pasta, Dessert",40.73,45,Takeaway,Cash,Sunday,13,1,5,1,3
ORD-09353,2024-03-24 14:10:07.574889,CUST-0871,2,"Noodles, Salad",21.06,32,Takeaway,Cash,Sunday,14,1,3,1,3
ORD-06859,2024-03-24 14:18:54.770025,CUST-0955,1,Dessert,5.59,36,Takeaway,Credit Card,Sunday,14,1,5,1,3
ORD-05744,2024-03-24 16:25:48.237414,CUST-0780,2,"Beverage, Rice Bowl",22.15,15,Takeaway,Credit Card,Sunday,16,0,3,1,3
ORD-01903,2024-03-24 17:20:16.856899,CUST-0367,3,"Noodles, Sushi Roll, Rice Bowl",47.88,16,Takeaway,Credit Card,Sunday,17,0,2,1,3
ORD-02901,2024-03-24 18:54:25.908760,CUST-0190,3,"Pizza, Rice Bowl, Beverage",37.28,20,Takeaway,Credit Card,Sunday,18,1,4,1,3
ORD-01348,2024-03-24 19:57:55.335106,CUST-0249,5,"Pasta, Sandwich, Dessert, Noodles, Sushi Roll",63.99,42,Takeaway,Debit Card,Sunday,19,1,4,1,3
ORD-04449,2024-03-24 20:05:38.275210,CUST-0008,3,"Sandwich, Sushi Roll, Dessert",37.45,26,Takeaway,Credit Card,Sunday,20,1,2,1,3
ORD-07368,2024-03-24 21:09:47.343344,CUST-0899,1,Salad,9.55,15,Takeaway,Debit Card,Sunday,21,1,4,1,3
ORD-00163,2024-03-24 22:26:54.375553,CUST-0026,2,"Sandwich, Salad",18.07,24,Takeaway,Credit Card,Sunday,22,0,4,1,3
ORD-02527,2024-03-24 22:28:50.223100,CUST-0294,2,"Pasta, Dessert",23.15,35,Takeaway,Credit Card,Sunday,22,0,5,1,3
ORD-08748,2024-03-24 23:24:37.891042,CUST-0232,3,"Sushi Roll, Pizza, Sandwich",50.98,42,Takeaway,Credit Card,Sunday,23,0,2,1,3
ORD-00946,2024-03-24 23:32:04.257837,CUST-0283,2,"Pizza, Rice Bowl",26.55,35,Takeaway,Debit Card,Sunday,23,0,3,1,3
ORD-04386,2024-03-25 00:07:18.695344,CUST-0223,5,"Burger, Dessert, Beverage, Sandwich, Salad",42.89,23,Takeaway,Credit Card,Monday,0,0,5,0,3
ORD-03036,2024-03-25 03:08:11.974383,CUST-0371,4,"Pizza, Sushi Roll, Sandwich, Beverage",46.8,17,Takeaway,Cash,Monday,3,0,5,0,3
ORD-06345,2024-03-25 03:30:27.052488,CUST-0068,3,"Salad, Rice Bowl, Pasta",44.01,18,Takeaway,Cash,Monday,3,0,4,0,3
ORD-05057,2024-03-25 03:30:58.157067,CUST-0377,3,"Noodles, Dessert, Sushi Roll",35.37,32,Takeaway,Credit Card,Monday,3,0,4,0,3
ORD-03239,2024-03-25 05:12:14.693208,CUST-0714,3,"Rice Bowl, Burger, Pasta",34.25,37,Takeaway,Credit Card,Monday,5,0,1,0,3
ORD-04731,2024-03-25 05:30:38.706300,CUST-0259,3,"Pasta, Sandwich, Noodles",38.11,16,Takeaway,Credit Card,Monday,5,0,5,0,3
ORD-05933,2024-03-25 05:37:55.174338,CUST-0528,5,"Pizza, Burger, Sandwich, Beverage, Salad",52.97,33,Takeaway,Debit Card,Monday,5,0,5,0,3
ORD-07103,2024-03-25 05:49:50.531179,CUST-0233,5,"Salad, Noodles, Sushi Roll, Beverage, Burger",59.54,30,Takeaway,Credit Card,Monday,5,0,4,0,3
ORD-06084,2024-03-25 05:59:58.194688,CUST-0410,2,"Sandwich, Rice Bowl",22.76,11,Takeaway,Credit Card,Monday,5,0,4,0,3
ORD-01664,2024-03-25 06:53:38.921015,CUST-0596,4,"Sandwich, Beverage, Burger, Sushi Roll",44.85,12,Takeaway,Credit Card,Monday,6,0,4,0,3
ORD-00474,2024-03-25 07:26:03.131940,CUST-0313,2,"Burger, Sandwich",21.76,44,Takeaway,Credit Card,Monday,7,0,4,0,3
ORD-09155,2024-03-25 10:36:01.600350,CUST-0986,5,"Sandwich, Sushi Roll, Burger, Beverage, Rice Bowl",63.37,13,Takeaway,Cash,Monday,10,0,5,0,3
ORD-04878,2024-03-25 11:21:04.922221,CUST-0243,4,"Pizza, Sandwich, Pasta, Dessert",49.21,44,Takeaway,Debit Card,Monday,11,1,5,0,3
ORD-03230,2024-03-25 12:14:30.254767,CUST-0423,2,"Sandwich, Noodles",21.95,19,Takeaway,Digital Wallet,Monday,12,1,5,0,3
ORD-09777,2024-03-25 13:02:11.836678,CUST-0293,2,"Dessert, Rice Bowl",19.25,34,Takeaway,Credit Card,Monday,13,1,5,0,3
ORD-07287,2024-03-25 14:06:59.838159,CUST-0722,4,"Sushi Roll, Burger, Dessert, Rice Bowl",54.98,20,Takeaway,Credit Card,Monday,14,1,4,0,3
ORD-01576,2024-03-25 14:26:13.774521,CUST-0377,5,"Noodles, Pizza, Salad, Burger, Sandwich",67.93,35,Takeaway,Debit Card,Monday,14,1,3,0,3
ORD-00595,2024-03-25 15:49:18.119830,CUST-0849,1,Beverage,3.92,17,Takeaway,Debit Card,Monday,15,0,5,0,3
ORD-03198,2024-03-25 17:02:31.245759,CUST-0450,5,"Sushi Roll, Dessert, Burger, Rice Bowl, Salad",64.16,36,Takeaway,Credit Card,Monday,17,0,5,0,3
ORD-07565,2024-03-25 17:05:52.821850,CUST-0431,3,"Rice Bowl, Beverage, Sushi Roll",32.39,18,Takeaway,Cash,Monday,17,0,4,0,3
ORD-05021,2024-03-25 17:40:39.493740,CUST-0721,5,"Sushi Roll, Salad, Rice Bowl, Dessert, Sandwich",56.35,32,Takeaway,Debit Card,Monday,17,0,3,0,3
ORD-04368,2024-03-25 17:45:50.053533,CUST-0497,5,"Pizza, Sushi Roll, Sandwich, Salad, Beverage",70.84,39,Takeaway,Digital Wallet,Monday,17,0,2,0,3
ORD-06158,2024-03-25 17:57:23.670465,CUST-0544,4,"Sushi Roll, Burger, Beverage, Rice Bowl",47.19,21,Takeaway,Digital Wallet,Monday,17,0,5,0,3
